"","GSM1045517","GSM1045518","GSM1045519","GSM1045520","GSM1045521","GSM1045522","GSM1045523","GSM1045524","GSM1045525","GSM1045526","GSM1045527","GSM1045528","GSM1045529"
"7896647",10.79029,11.20275,10.68795,10.62908,10.66456,11.03915,10.73485,11.06032,10.95724,10.7926,11.11131,10.84628,10.8474
"7896648",7.223459,6.90481,4.580646,5.005753,4.777984,7.022312,5.912677,6.716026,7.648347,6.321932,6.439192,7.620492,7.170959
"7896649",2.682506,1.389082,1.041327,1.397281,1.997086,1.566437,2.510207,2.12571,1.402469,1.817424,1.508828,1.859216,1.280026
"7896650",6.665639,6.801603,5.04506,3.80654,5.317879,7.206028,5.916672,5.726036,6.645225,5.889028,6.46013,6.467305,6.590115
"7896651",11.1129,11.53061,11.62481,10.81221,11.39517,10.95582,11.24393,11.35003,10.90922,10.97381,11.0802,11.06812,10.87585
"7896652",9.28409,9.486504,9.575392,9.428679,8.88268,9.399203,9.27042,8.805111,8.538589,8.808245,8.606296,8.765037,8.69529
"7896653",12.44969,12.11203,12.38983,12.7209,12.16498,12.60193,12.81986,12.9308,12.50235,12.85261,12.62461,12.67159,12.72404
"7896654",7.900337,7.815951,7.338334,5.59995,5.896839,8.104146,7.211257,7.945877,8.665274,7.283892,7.842748,9.084796,8.185386
"7896655",6.211658,5.284006,4.40668,4.79247,5.090177,5.340243,5.041787,5.314503,5.358519,4.535191,5.178159,6.25688,5.466314
"7896656",6.080546,6.62352,6.419147,5.911145,5.028735,6.189407,5.760826,5.270955,5.605887,5.375752,5.220294,6.071338,6.459267
"7896657",12.50976,12.48847,12.04467,12.17589,12.35092,12.05993,12.27276,12.65496,12.52159,12.47299,12.4454,12.2987,12.4934
"7896658",2.164687,1.646718,1.501163,1.697294,1.970746,1.558057,1.684018,1.646718,1.646718,1.646718,1.515688,1.646718,1.646718
"7896659",5.845499,5.057595,4.346185,5.015983,3.888139,5.790206,5.454121,5.468389,5.20357,4.651221,5.123117,5.586006,4.790237
"7896660",5.70222,4.74909,3.869071,3.898094,6.894309,4.577275,4.213593,5.38243,4.695226,4.651758,4.779418,4.700038,4.88699
"7896661",7.115221,6.61056,5.776153,5.518561,5.817636,7.011764,5.951023,6.139115,6.588789,5.639246,6.398976,6.741346,6.97514
"7896662",4.89481,4.689928,5.166838,3.566194,3.856266,4.889738,4.637616,5.886649,5.080804,5.52336,4.944363,5.124002,5.15856
"7896663",6.211459,6.994066,6.380886,6.641037,6.521883,7.536552,6.0004,6.387733,5.917471,6.381723,6.784015,6.237905,6.133829
"7896664",10.68548,10.457,10.15363,10.88326,10.22015,11.06748,11.11969,11.08682,10.86142,10.82646,11.01893,11.08066,10.93423
"7896665",1.890758,1.738197,1.980761,2.276221,2.71965,4.639507,1.530278,1.140207,1.254205,1.867141,1.587503,0.8385967,5.210709
"7896666",2.08047,2.120934,1.572402,2.185928,2.516315,1.658545,1.746744,1.510683,2.249386,1.716495,1.598259,1.581225,1.148847
"7896667",6.642673,6.188083,6.849052,7.057008,6.652851,6.686308,6.810205,6.458742,5.7711,6.462265,6.309425,5.859187,5.979136
"7896668",4.623383,3.933441,4.206645,4.372456,5.909719,5.738663,3.280359,4.659658,6.129685,4.422627,4.571896,5.194522,4.270941
"7896669",7.888505,8.593298,6.945065,5.171665,7.338455,8.167938,7.266527,7.062161,7.444775,6.503689,7.135867,7.786822,7.187517
"7896670",7.520004,7.809403,7.696919,7.540183,7.788366,8.238829,7.463294,7.854027,7.283879,7.394341,7.419368,7.273266,6.725347
"7896671",4.384029,5.960576,4.749801,3.811207,3.604692,4.805129,3.516602,5.054503,5.144807,4.347473,4.794556,5.961985,5.083991
"7896672",3.03011,2.685593,2.110407,1.854826,1.998891,3.576424,3.42198,3.359836,2.386502,2.61822,3.180435,3.579593,3.866135
"7896673",8.668654,9.170357,8.868612,8.9509,8.011034,9.077891,9.178605,9.892495,9.953218,9.660982,10.07936,10.13342,9.876829
"7896674",3.921719,2.653754,4.390579,2.7766,3.541687,3.656734,3.215985,4.948104,4.231563,3.656761,3.791341,3.734591,3.353118
"7896675",8.972269,9.840039,9.553865,9.026977,8.808706,10.19032,9.299922,9.129099,8.975504,9.035617,8.974328,8.706021,8.716053
"7896676",9.420914,9.882364,9.378733,9.1911,9.220739,9.953074,9.080942,8.818099,8.99778,8.878698,8.700664,8.351126,8.645401
"7896677",7.500305,8.022745,7.368604,7.490292,8.008351,7.28019,7.340703,8.278914,8.592736,8.541404,7.983938,8.097082,7.8915
"7896678",1.587503,3.064076,1.398346,2.407182,2.177183,1.782407,1.972553,2.682645,3.953399,1.811656,2.453237,2.860341,2.021613
"7896679",11.50336,12.18368,11.90273,11.71302,11.69946,12.34823,11.65612,11.27872,11.12136,11.42076,11.0877,11.00339,11.01177
"7896680",3.673537,2.38693,2.256361,2.835856,1.867745,3.528547,2.967803,4.006234,3.999502,1.952293,2.337536,4.965737,3.882684
"7896681",5.041492,4.654394,4.205538,5.075145,3.544956,4.865172,3.55371,3.72178,3.586886,4.267781,3.806205,3.768162,3.565509
"7896682",6.027972,5.674968,4.675834,3.911697,5.411437,5.763035,6.195501,5.814124,6.397831,5.149475,4.962159,5.561515,6.208204
"7896683",10.09531,9.800269,9.170334,9.829504,9.079723,10.45652,10.07018,10.84637,11.30397,11.07964,10.06989,11.10311,10.91941
"7896684",11.28919,11.12176,11.13805,11.48958,10.75331,11.60881,11.62143,11.18661,11.50201,11.53127,11.33545,11.57385,11.73138
"7896685",10.88065,11.41041,10.74393,10.28365,10.90937,10.82898,10.76806,10.67506,10.80461,10.43884,10.92741,10.76351,10.64154
"7896686",3.749708,4.377603,4.24399,2.816026,4.424177,3.741951,3.821671,3.594776,3.945958,4.434526,3.742319,3.768268,3.609034
"7896687",4.489732,4.665956,4.534434,4.597756,4.654398,4.475423,4.370635,4.247983,4.155962,4.282257,4.100378,3.932449,4.063264
"7896688",5.195646,5.178951,4.825155,5.247152,6.002418,5.059044,5.967602,6.271672,4.762123,5.007302,5.108354,4.284854,4.742299
"7896689",5.017157,4.818169,4.822064,5.320277,5.225547,4.818169,4.656199,4.628881,4.818169,4.779529,4.755457,4.653924,5.077893
"7896690",3.997192,3.810834,4.08428,4.366464,4.174386,4.015309,4.12133,4.011599,4.01692,4.197788,3.864909,3.743866,4.085377
"7896691",4.953556,5.1291,5.789226,5.253976,5.1291,5.407296,5.239207,5.0544,4.498558,5.085743,5.001627,4.828567,4.81231
"7896692",7.267792,6.849688,7.160261,7.095869,6.97,6.959017,6.959017,6.959017,6.9174,6.849082,6.959017,6.855002,6.730168
"7896693",3.250756,3.055144,3.133957,3.246283,3.931313,3.202726,3.06836,2.79156,2.616623,2.971161,3.063078,2.983853,3.004244
"7896694",4.335358,4.185156,4.601258,4.466353,4.276233,4.347007,4.122189,4.276233,4.250815,4.423778,4.248941,4.248514,4.062333
"7896695",3.906388,4.113544,4.424321,4.539929,4.033274,4.249025,4.303112,4.033026,4.952098,4.364558,4.53208,3.684554,4.55492
"7896696",6.947499,6.959017,7.218486,6.975218,7.233329,6.983024,7.49496,6.783246,6.893321,6.908436,7.021204,6.541182,6.684307
"7896697",5.549531,5.675237,5.582115,4.780056,5.753919,5.744652,5.30399,4.357765,4.697954,5.03921,5.261738,4.970026,4.982539
"7896698",3.898312,3.902183,4.451443,4.76299,3.767487,4.588037,3.887354,4.145907,3.711618,4.067587,4.102618,4.102618,4.32469
"7896699",3.875908,3.875908,4.079344,4.029659,3.975147,3.858098,4.119157,3.82293,3.84126,3.875908,3.56839,3.484573,3.737653
"7896700",4.29021,4.438331,3.78715,4.15726,5.069212,3.563997,4.166482,3.81918,3.643197,3.825402,3.739639,3.660501,3.568321
"7896701",2.266284,3.086866,2.24935,2.644452,2.282608,2.588234,2.315514,3.256355,2.91639,2.235343,2.269255,2.880695,2.631828
"7896702",4.137493,4.419394,4.624891,4.622723,4.752081,4.412433,4.084694,4.40552,4.09904,4.407483,4.40552,4.306931,4.100587
"7896703",4.101998,4.795751,4.107462,3.744449,4.072342,3.270373,4.015081,3.960004,4.213114,2.816131,3.644039,2.417159,3.10101
"7896704",5.195646,3.392905,4.749801,6.298708,6.002418,6.004148,7.512297,6.271672,4.762123,5.108354,4.331026,4.183915,4.612547
"7896705",6.291835,5.731748,5.804267,5.727277,5.697547,5.190009,5.634003,4.938013,5.442883,5.832265,5.468411,4.971044,4.923439
"7896706",2.684293,2.737319,2.282194,2.491345,2.757984,2.293182,2.508128,2.335351,2.508128,2.515934,2.543586,2.602459,2.508128
"7896707",3.243603,2.910151,3.261446,3.40029,3.836519,3.251759,3.303425,3.252523,3.446581,3.476938,3.021519,3.196156,3.293472
"7896708",4.221023,4.837487,5.325951,3.946097,5.200483,5.264863,4.452895,5.229837,3.766321,3.796897,3.63907,4.813767,4.580138
"7896709",7.234326,5.508846,6.390177,5.491967,6.595809,5.832063,5.780515,6.761063,7.945019,6.546269,6.724693,7.946006,7.280034
"7896710",3.960946,2.947673,3.34179,3.018585,4.716339,3.190236,2.912358,3.230518,1.372789,2.417491,2.592814,2.331422,3.509516
"7896711",5.614441,5.919884,4.591951,3.708924,4.288866,5.022713,4.771249,3.606358,4.650364,3.815022,5.029881,4.796194,5.166032
"7896712",4.852878,4.813954,2.20437,3.018585,2.312981,1.980761,3.208097,1.363572,5.380109,3.65676,2.395621,3.65676,2.841152
"7896713",6.96831,6.779508,7.203464,7.032567,7.237983,7.012671,7.601713,6.869097,6.957133,6.955383,7.097506,6.631066,6.730848
"7896714",4.331811,3.671178,4.25197,4.303593,4.210945,4.418367,4.219262,3.78169,3.988747,3.929699,4.161465,4.628331,4.219262
"7896715",6.098106,6.096159,5.911915,5.215943,6.221823,6.051242,5.910323,4.574195,5.92266,5.768353,5.852904,5.035431,5.528438
"7896716",5.84839,6.134757,4.94018,5.389988,5.072131,5.207243,4.677382,5.646162,5.693845,5.000113,5.564098,5.797945,5.637899
"7896717",5.366952,5.317652,5.781072,5.330245,5.444157,5.414438,5.528314,5.140421,5.242748,5.347488,4.92345,4.807498,5.005213
"7896718",4.301124,4.230079,3.672736,4.174677,4.673162,3.442383,3.80444,3.692757,3.640412,3.670711,3.661734,3.663199,3.358012
"7896719",2.456959,2.736882,1.767641,2.964321,3.508879,2.672851,2.104037,3.929637,3.591358,2.697716,2.027951,3.129437,3.499931
"7896720",3.746639,4.528464,4.188325,4.60356,4.145371,4.3081,4.005972,4.285959,4.037523,4.529987,4.09012,3.989565,3.833359
"7896721",1.799255,2.459866,1.587503,2.221091,1.111289,1.560186,1.702883,1.354921,2.2458,1.867141,1.842009,1.491607,1.256024
"7896722",12.0387,12.04738,12.41024,12.77384,12.14939,12.77384,12.7235,12.90071,13.18027,13.35954,12.86238,13.22078,13.27784
"7896723",7.008219,7.37512,7.575245,7.609196,7.446175,7.361963,7.399896,7.284131,6.869896,7.444618,7.038462,6.530076,6.818603
"7896724",2.520094,1.291465,1.546005,1.868638,1.720042,1.413526,2.025944,1.362882,1.07539,1.683864,1.184679,1.289922,1.359712
"7896725",5.40419,5.267807,4.890173,5.390545,5.883788,5.210709,7.22457,4.650438,5.397176,5.140816,5.176137,4.867633,4.590654
"7896726",4.807591,5.280017,4.745362,4.903363,4.023912,5.059307,5.331524,4.515174,4.904468,5.008348,4.793033,4.887775,4.75368
"7896727",6.593174,6.117327,6.509323,4.983347,6.579541,5.655782,5.736211,6.049092,6.800786,6.462534,6.462534,7.019257,6.97516
"7896728",2.789115,2.719242,2.493479,3.133572,3.150289,2.478856,3.208828,2.057038,2.715403,3.598567,2.645471,2.520687,2.387897
"7896729",1.460439,1.596177,1.819897,1.411112,1.95164,1.998033,2.035925,2.435573,1.067612,1.507186,1.343765,1.507274,1.546273
"7896730",6.074537,6.151555,6.558592,6.193462,5.864863,6.3308,6.246039,5.52299,5.612346,5.849144,5.82069,5.526926,5.551163
"7896736",3.813735,4.454909,4.777555,5.699149,5.512823,4.342011,4.494472,3.174798,4.665335,4.244707,4.57577,4.366889,5.093966
"7896738",2.937376,4.518208,3.196708,2.589286,2.972733,2.81194,2.533556,2.794785,2.648705,2.256971,2.166626,2.196031,2.518295
"7896740",2.973921,3.735596,3.020632,3.351226,3.29127,2.935457,3.116764,2.871221,2.86924,2.975296,2.780571,2.889294,2.78713
"7896742",4.720364,5.475455,4.489237,5.412573,5.025807,5.848127,4.963142,5.095454,6.140529,4.790731,5.730505,6.130122,6.313826
"7896744",4.412843,6.899478,4.485174,4.026283,4.696478,4.950009,4.466705,7.35642,5.355155,4.079957,5.499843,3.862293,5.481498
"7896746",7.05435,9.719955,9.00304,7.684585,6.710793,8.983828,7.526658,7.851573,6.630825,6.645091,6.725729,6.364992,6.581731
"7896748",5.187015,11.08813,9.908401,8.032596,5.53883,9.819263,7.626286,8.474478,6.19186,6.185843,6.242212,6.551031,5.960663
"7896750",2.15794,6.035814,4.919409,2.53786,2.619561,5.954785,3.756487,4.021414,2.090426,1.975477,2.116333,2.025553,1.740577
"7896752",8.753691,10.98697,10.47578,9.130214,9.626783,10.47115,8.787754,9.774288,8.769576,8.42249,9.688533,8.377909,8.410692
"7896754",6.5537,6.051443,6.776695,4.450068,6.142368,6.922527,4.725963,5.233563,5.958505,5.940865,5.192585,6.332072,6.227924
"7896756",4.440663,5.06062,5.351806,4.698756,5.080229,4.991024,4.787982,4.808289,4.852011,4.990509,4.85674,4.725771,4.752861
"7896759",5.415195,6.1181,5.339798,5.523722,5.432452,5.560392,5.536801,5.951821,7.180992,7.319991,6.91676,7.56676,7.196587
"7896761",6.070789,6.443859,6.307523,6.783316,6.281725,6.430258,6.18095,5.87918,5.532987,6.149177,6.12918,5.661042,5.893775
"7896779",7.181968,7.120375,7.241395,7.305733,7.250401,7.340176,7.147434,7.006769,6.775897,7.155384,7.154075,6.710431,6.925789
"7896798",6.724357,7.207754,6.758561,6.997675,6.996612,6.716775,6.724357,6.5485,6.430945,6.874208,6.767183,6.529868,6.351352
"7896817",7.379214,6.936173,7.104617,6.866643,7.149604,6.974806,6.730426,6.388253,6.537243,7.000179,6.992969,6.467534,6.427495
"7896822",8.110977,8.476691,8.335928,7.642063,8.521761,8.119679,7.850016,7.089501,7.841318,8.219064,8.164495,7.272289,7.648383
"7896859",5.757752,5.672905,6.23463,5.906197,5.780962,5.989344,5.728764,5.587717,5.143844,6.053438,5.945008,5.332081,5.672905
"7896861",3.727931,3.568431,4.065425,3.763287,3.763287,4.098937,3.763287,4.075208,3.477946,3.763287,3.466825,3.587393,3.592978
"7896863",5.387507,5.222458,6.041229,6.220001,6.280241,6.080612,5.482179,5.171959,5.209383,5.818137,5.237047,5.160066,5.299881
"7896865",7.013263,7.002901,7.24657,7.426629,7.213633,6.978498,6.836185,6.437215,6.279969,6.89835,6.702326,6.42651,6.401127
"7896878",7.483258,7.218631,7.474073,7.21947,7.38036,7.483258,7.567103,7.538151,7.483258,7.756804,7.301247,7.606277,7.471224
"7896882",6.127398,6.066866,6.496728,6.228532,6.073471,6.199555,6.178258,6.008765,5.605938,6.064262,6.003249,5.806842,5.942629
"7896908",7.455925,6.99534,7.29428,7.137602,7.225434,7.323312,7.301213,7.080149,6.845183,7.233992,7.166239,7.246921,7.11507
"7896917",7.108659,6.945266,7.057067,6.958568,7.031375,7.035557,7.183177,7.245615,6.941658,7.14571,7.057067,7.154155,6.924343
"7896921",6.153035,6.450516,6.700708,6.726552,6.485864,6.589787,6.602157,6.280004,6.125701,6.312987,6.190907,5.937216,6.061709
"7896929",6.723531,6.781335,7.151212,7.152541,7.02346,6.979948,7.242554,6.592137,6.322887,6.660397,6.936486,6.287728,6.145918
"7896937",6.412764,6.2703,6.398946,6.064717,6.276257,6.429007,6.40352,6.513037,6.412764,6.511003,6.782797,6.452618,6.412764
"7896952",8.641949,8.154741,7.923557,8.01718,7.781854,8.442616,8.014624,8.065863,8.154741,8.368471,8.626101,8.305593,8.302194
"7896961",7.974273,7.799199,7.974273,7.354548,7.302715,7.974273,7.549757,8.026798,8.16633,8.227645,8.302414,8.284712,8.188974
"7896983",5.821045,5.068851,5.735862,5.489942,5.618966,5.443291,5.533372,5.546033,4.901061,5.400459,5.194901,5.08835,5.066415
"7896985",7.187602,6.853613,7.060067,7.379281,7.083429,7.3005,7.167022,6.857935,6.601011,7.194251,7.133844,6.91132,6.856445
"7897006",7.00467,7.009846,7.54471,7.656642,7.121828,7.436723,7.204263,6.654682,6.514072,7.00467,6.939492,6.581129,6.658053
"7897026",5.167886,5.180748,5.43691,5.924143,5.274732,5.172774,5.285556,5.139156,4.45768,5.014784,5.118631,5.044446,5.138587
"7897034",6.122031,6.186505,6.945243,6.520424,6.364807,6.290503,6.512393,6.191864,5.607119,6.298943,6.129499,5.800022,5.913799
"7897044",5.069038,4.800149,5.159311,5.318779,5.101155,5.125182,5.150615,5.273362,4.865238,5.114419,5.039504,4.507644,5.046734
"7897066",5.505247,5.812892,6.143923,6.065698,6.335606,6.069254,6.162109,6.053827,5.901724,6.133662,5.911665,5.696735,5.958478
"7897068",8.662075,8.670258,8.951491,8.182349,8.767179,8.361031,8.282646,8.350199,8.50848,8.593231,8.557205,8.557205,8.648748
"7897076",4.510086,5.102191,5.366403,4.860884,5.45537,5.109562,5.040899,5.132997,4.841217,5.216968,4.882074,4.73294,4.832264
"7897078",9.844266,9.732,9.829361,9.6959,9.392932,9.667788,9.789609,10.37254,9.615067,9.768591,10.03716,9.808826,9.679818
"7897089",7.133705,6.322476,6.940204,6.606305,6.524159,6.660608,6.48942,6.257831,6.111032,6.454796,6.285046,6.107914,6.352118
"7897119",9.004793,8.802052,8.673976,8.556236,8.952336,8.545875,8.512883,8.623559,8.121653,8.389281,8.422255,7.976997,8.353255
"7897128",5.664515,5.258602,5.59199,5.733479,5.615221,5.373055,5.672668,5.34711,4.856802,5.348002,5.384841,4.933566,5.136456
"7897132",7.129165,6.320462,6.74084,6.555804,6.806013,6.272254,5.965376,6.046162,6.76908,6.352427,6.421872,7.216453,7.176561
"7897154",5.560309,5.756269,5.940125,5.767657,5.924649,5.729945,5.612998,5.343104,5.151867,5.457642,5.581082,5.228041,5.38974
"7897172",8.802001,8.461449,8.047657,8.710184,8.537148,8.568958,8.778393,9.069438,8.825544,8.764212,8.915902,8.807184,8.729558
"7897179",5.816855,5.297572,6.252237,6.241821,5.940191,5.944878,5.855933,5.474699,5.208373,5.728454,5.775586,5.217142,5.544088
"7897196",5.358156,5.462225,6.166045,5.623219,5.493622,5.810531,5.568446,5.217,5.000108,5.565234,5.217365,5.121328,5.263996
"7897210",6.200412,5.954885,6.196296,6.396803,5.999288,6.291354,6.148175,6.200412,6.210783,6.231707,6.200412,6.135932,6.200412
"7897227",4.943263,5.027232,5.013288,5.432621,5.456805,5.536803,5.099226,4.788519,8.315237,5.094913,6.176451,4.8782,5.798033
"7897236",5.896079,6.603083,6.200318,6.589959,6.322762,5.900946,6.467474,6.28863,6.201761,6.231718,6.706919,6.255955,6.49872
"7897257",6.058419,5.996995,6.335937,6.485571,6.183115,6.298431,6.418694,6.428064,5.778063,6.265984,6.172749,5.538476,5.795588
"7897263",5.636823,5.966718,6.24602,6.27751,5.869864,6.153131,5.936589,6.001312,5.851888,5.972753,6.165071,5.693612,5.477117
"7897277",4.342805,4.426721,5.390559,5.303603,4.961546,4.941493,4.794892,4.604397,4.672786,4.81948,4.804764,4.428504,4.744683
"7897280",5.887971,5.711637,6.2927,6.728779,6.411314,6.354167,6.026966,5.968158,5.36895,6.059903,5.852298,5.46329,5.611941
"7897286",6.186195,6.568762,6.780608,6.970392,6.573778,6.647264,6.185452,6.086451,5.802184,6.331285,6.275604,5.978739,6.300117
"7897288",7.126997,6.347881,7.770591,7.360349,7.658648,7.257393,7.356885,6.951069,6.565847,7.112607,6.89656,6.46963,6.57016
"7897293",6.541711,6.268796,5.962614,6.132494,6.653952,5.957436,5.829441,6.20858,5.854615,6.211566,6.121964,5.804114,5.529093
"7897295",5.059846,5.404163,5.539977,5.247643,5.454333,5.25889,5.059138,4.809783,4.821348,4.984537,5.045639,4.539173,4.621311
"7897305",5.871385,6.003787,6.096689,5.756511,5.723364,5.981543,5.638909,5.342095,5.747436,5.620069,5.680351,5.627643,5.759802
"7897322",8.167257,7.82969,7.297528,8.068947,7.973337,7.811015,8.198002,8.139325,7.760353,7.824352,7.870762,7.609173,7.897292
"7897329",6.158735,5.954904,5.952524,6.196407,5.954904,5.891243,5.954904,5.837341,5.679795,6.007101,6.097355,6.006483,5.699373
"7897339",4.958002,4.941646,5.292484,5.381366,5.31192,4.844915,4.963267,4.872082,4.760878,4.986691,5.126034,5.106926,4.660955
"7897368",5.089427,4.923522,4.709492,4.819371,4.540821,4.54886,4.540821,4.097393,4.307422,4.540821,4.404272,4.162444,4.370512
"7897370",9.140637,9.431508,9.232797,8.994671,9.393791,8.874092,9.093592,9.765136,9.26892,9.34943,8.948613,9.225799,9.161117
"7897378",6.218356,7.322598,5.952837,6.60981,6.691661,6.239851,6.527385,7.498631,6.060621,5.536547,7.011519,5.885486,6.059926
"7897404",11.11415,11.12132,11.25062,10.86858,11.17263,10.94718,11.03563,11.35721,10.92454,10.95261,10.77929,10.8846,10.98083
"7897416",5.618096,5.083012,6.502727,5.831713,6.173469,6.378434,5.855409,5.642439,5.720919,6.491332,5.571243,5.252419,5.487042
"7897422",5.574186,4.553475,4.539425,4.725858,4.583588,4.522382,4.57537,3.920762,4.364038,4.480366,4.4527,3.97349,3.694231
"7897424",5.042292,4.970338,4.67577,4.741879,4.716752,5.046699,4.973521,5.702753,4.752697,4.626238,4.461433,4.680482,4.492332
"7897426",4.524467,4.82866,4.902243,4.790178,4.624279,4.625853,4.50598,4.35467,4.350827,4.514793,4.509424,4.369105,4.027182
"7897439",4.847451,5.057854,4.976011,5.010249,5.518312,5.032925,4.923595,4.85787,4.594049,5.261247,4.980294,4.5558,4.517817
"7897441",7.029257,7.085505,6.687609,7.87963,6.912826,7.040103,8.002205,7.108419,7.016101,6.729727,6.948185,6.650177,6.668237
"7897449",7.077806,7.259124,7.21761,7.098596,7.725566,7.352562,7.531018,7.287168,8.464231,8.354362,8.428581,8.475517,8.1003
"7897460",6.514144,6.532856,6.46023,6.799191,6.385655,6.530107,6.514272,6.683523,7.049767,6.474968,6.569449,7.362105,7.021753
"7897469",6.406113,6.381145,6.41789,6.125173,6.420925,6.148528,6.393494,6.406113,6.382558,6.406113,6.406113,6.521202,6.545197
"7897482",6.255446,7.556546,6.777472,7.351263,7.426351,6.842228,7.768823,7.322093,7.811963,7.947322,8.027172,7.82732,7.499359
